Date,Time,psi,temperature,altitude,CO2level,relativeHumidity,scdTemperature,bmp_temperature,bmp_pressure,bmp_altitude,duration,uSvh,uSvhError,cpm
2024-04-01,11:15:54.002924,219.98,16.29,-29840.25,534.98,74.21,17.49,24.42,77012.94,2.31,7135.67,0.46,0.02,24.2
2024-04-01,11:15:58.093399,220.76,16.29,-29889.92,540.58,74.19,17.5,24.44,77284.26,2.29,7139.67,0.45,0.02,23.8
2024-04-01,11:16:02.184404,221.56,16.29,-29941.17,544.59,74.17,17.5,24.23,77556.61,2.25,7143.85,0.45,0.02,23.8
2024-04-01,11:16:06.320222,222.36,16.29,-29992.32,549.57,74.16,17.52,24.48,77830.45,2.23,7148.02,0.44,0.02,23.45
2024-04-01,11:16:10.412194,223.17,16.29,-30043.24,550.44,74.18,17.49,24.51,78097.45,2.2,7152.03,0.44,0.02,23.1
2024-04-01,11:16:14.521231,223.95,16.29,-30093.06,548.84,74.15,17.52,24.52,78377.74,2.17,7156.2,0.44,0.02,23.1
2024-04-01,11:16:18.612900,224.74,16.29,-30142.62,548.29,74.15,17.53,24.54,78652.15,2.14,7160.21,0.43,0.02,22.8
2024-04-01,11:16:22.704911,225.54,16.28,-30192.8,549.36,74.17,17.53,24.55,78914.76,2.11,7164.38,0.43,0.02,22.65
2024-04-01,11:16:26.814179,226.32,16.29,-30241.88,550.38,74.15,17.53,24.56,79190.21,2.08,7168.39,0.43,0.02,22.65
2024-04-01,11:16:30.906069,227.11,16.28,-30291.44,554.37,74.17,17.55,24.58,79458.58,2.05,7172.56,0.42,0.02,22.2
2024-04-01,11:16:35.015242,227.9,16.28,-30341.04,556.55,74.15,17.57,24.62,79747.66,2.02,7176.57,0.42,0.02,22.1
2024-04-01,11:16:39.349162,228.73,16.28,-30392.64,557.86,74.15,17.57,24.63,80047.75,1.99,7181.06,0.42,0.02,22.1
2024-04-01,11:16:43.458598,229.54,16.28,-30442.55,557.98,74.16,17.59,24.66,80313.08,1.96,7185.07,0.41,0.02,21.8
2024-04-01,11:16:47.576271,230.35,16.28,-30492.61,560.18,74.14,17.59,24.65,80593.28,1.93,7189.24,0.41,0.02,21.6
2024-04-01,11:16:51.668595,231.14,16.28,-30541.64,561.71,74.14,17.61,24.69,80867.71,1.9,7193.25,0.4,0.02,21.15
2024-04-01,11:16:55.777656,231.94,16.28,-30591.01,562.83,74.12,17.61,24.71,81140.7,1.87,7197.43,0.4,0.02,21.15
2024-04-01,11:16:59.869723,232.76,16.27,-30640.95,564.09,74.07,17.61,24.72,81417.12,1.84,7201.59,0.39,0.02,20.9
2024-04-01,11:17:03.979151,233.58,16.28,-30691.15,565.42,74.07,17.61,24.73,81702.87,1.82,7205.61,0.39,0.02,20.65
2024-04-01,11:17:08.088453,234.38,16.28,-30740.39,566.75,74.06,17.64,24.76,81986.3,1.79,7209.78,0.39,0.02,20.7
2024-04-01,11:17:12.178751,235.2,16.27,-30789.99,567.34,74.0,17.64,24.78,82268.71,1.76,7213.79,0.38,0.02,20.35
2024-04-01,11:17:16.274776,236.03,16.27,-30840.12,568.96,74.01,17.66,24.78,82559.52,1.73,7217.96,0.38,0.02,20.15
2024-04-01,11:17:20.362502,236.85,16.27,-30889.82,569.63,73.97,17.66,24.81,82840.39,1.7,7221.97,0.38,0.02,20.15
2024-04-01,11:17:24.450531,237.68,16.27,-30940.09,570.57,73.94,17.68,24.83,83129.53,1.67,7226.14,0.38,0.02,19.9
2024-04-01,11:17:28.542342,238.51,16.27,-30989.81,571.38,73.93,17.66,24.84,83423.77,1.64,7230.14,0.37,0.02,19.65
2024-04-01,11:17:32.634084,239.36,16.27,-31041.27,572.88,73.91,17.66,24.87,83705.68,1.61,7234.31,0.37,0.02,19.65
2024-04-01,11:17:36.725791,240.18,16.27,-31090.2,573.79,73.88,17.68,24.88,84007.31,1.58,7238.32,0.36,0.02,19.35
2024-04-01,11:17:41.818560,241.25,16.27,-31153.94,575.24,73.82,17.69,24.91,84355.87,1.55,7243.44,0.36,0.02,19.05
2024-04-01,11:17:45.910558,242.09,16.27,-31203.81,576.27,73.8,17.7,24.92,84599.67,1.52,7247.61,0.35,0.02,18.65
2024-04-01,11:17:50.000047,242.92,16.27,-31253.05,576.39,73.8,17.72,24.94,84938.52,1.48,7251.62,0.35,0.02,18.7
2024-04-01,11:17:54.091875,243.76,16.26,-31302.69,576.84,73.79,17.72,24.97,85230.77,1.46,7255.79,0.35,0.02,18.55
2024-04-01,11:17:58.183692,244.6,16.26,-31351.89,577.29,73.78,17.72,24.97,85511.68,1.44,7259.79,0.35,0.02,18.35
2024-04-01,11:18:02.275512,245.45,16.26,-31401.79,578.22,73.71,17.72,25.0,85810.28,1.4,7263.96,0.35,0.02,18.35
2024-04-01,11:18:06.366541,246.29,16.27,-31451.38,578.24,73.71,17.73,25.02,86080.54,1.37,7267.97,0.34,0.02,17.9
2024-04-01,11:18:10.458705,247.12,16.26,-31499.76,579.11,73.73,17.73,25.05,86364.83,1.35,7272.13,0.33,0.02,17.55
2024-04-01,11:18:14.550437,247.95,16.26,-31547.98,580.23,73.76,17.76,25.08,86643.6,1.32,7276.14,0.33,0.02,17.55
2024-04-01,11:18:18.642184,248.76,16.26,-31595.22,580.7,73.73,17.75,25.11,86930.15,1.29,7280.31,0.33,0.02,17.3
2024-04-01,11:18:22.734098,249.59,16.26,-31643.19,581.11,73.72,17.79,25.12,87208.61,1.27,7284.32,0.32,0.02,16.95
2024-04-01,11:18:26.843249,250.42,16.26,-31691.39,582.17,73.71,17.79,25.17,87504.15,1.24,7288.49,0.32,0.02,16.95
2024-04-01,11:18:30.952186,251.26,16.26,-31739.96,583.03,73.75,17.77,25.18,87778.27,1.22,7292.5,0.32,0.02,16.85
2024-04-01,11:18:35.044062,252.07,16.26,-31786.43,583.02,73.72,17.79,25.22,88048.72,1.18,7296.68,0.31,0.02,16.55
2024-04-01,11:18:39.152910,252.89,16.26,-31833.6,584.55,73.73,17.8,25.24,88336.96,1.15,7300.85,0.31,0.02,16.55
2024-04-01,11:18:43.245021,253.7,16.26,-31880.05,585.7,73.7,17.8,25.27,88552.54,1.13,7304.85,0.3,0.02,16.2
2024-04-01,11:18:47.352115,254.51,16.26,-31926.12,585.58,73.72,17.8,25.31,88944.31,1.1,7309.03,0.3,0.02,16.0
2024-04-01,11:18:51.461009,255.35,16.27,-31973.95,585.84,73.66,17.79,25.34,89177.96,1.08,7313.03,0.3,0.02,16.0
2024-04-01,11:18:55.552902,256.16,16.26,-32019.8,586.57,73.71,17.82,25.16,89456.72,1.05,7317.21,0.3,0.02,15.75
2024-04-01,11:18:59.661930,256.96,16.27,-32065.12,587.56,73.67,17.82,25.38,89739.25,1.02,7321.22,0.29,0.02,15.5
2024-04-01,11:19:03.760283,257.79,16.27,-32111.89,588.37,73.67,17.82,25.41,90033.62,1.0,7325.39,0.29,0.02,15.2
2024-04-01,11:19:07.870108,258.66,16.26,-32160.96,589.83,73.66,17.83,25.45,90336.29,0.97,7329.56,0.29,0.02,15.2
2024-04-01,11:19:11.979358,259.48,16.26,-32207.11,590.07,73.66,17.86,25.46,90640.02,0.94,7333.57,0.28,0.02,14.85
2024-04-01,11:19:16.071128,260.35,16.27,-32255.77,590.81,73.62,17.86,25.49,90924.05,0.91,7337.74,0.28,0.02,14.75
2024-04-01,11:19:20.160319,261.19,16.27,-32302.58,591.78,73.56,17.86,25.5,91201.6,0.89,7341.75,0.28,0.02,14.75
2024-04-01,11:19:24.252410,262.04,16.27,-32350.07,591.97,73.47,17.86,25.52,91524.69,0.86,7345.93,0.27,0.02,14.45
2024-04-01,11:19:28.361935,262.92,16.26,-32398.89,592.03,73.42,17.89,25.55,91832.69,0.83,7349.94,0.27,0.02,14.2
2024-04-01,11:19:32.471239,263.8,16.26,-32447.8,593.19,73.34,17.89,25.57,92126.23,0.8,7354.11,0.27,0.02,14.2
2024-04-01,11:19:36.563377,264.68,16.26,-32496.53,594.3,73.29,17.89,25.59,92430.19,0.78,7358.12,0.26,0.02,13.9
2024-04-01,11:19:40.670520,265.56,16.27,-32545.02,595.04,73.22,17.87,25.62,92723.81,0.75,7362.29,0.26,0.02,13.8
2024-04-01,11:19:44.762738,266.42,16.27,-32592.36,596.16,73.16,17.89,25.65,93029.32,0.72,7366.46,0.26,0.02,13.8
2024-04-01,11:19:48.872175,267.29,16.27,-32640.03,597.2,73.07,17.9,25.66,93331.9,0.69,7370.48,0.26,0.02,13.55
2024-04-01,11:19:52.978968,268.18,16.27,-32688.64,598.86,73.01,17.92,25.69,93634.38,0.67,7374.64,0.25,0.01,13.1
2024-04-01,11:19:57.069862,269.07,16.27,-32737.41,600.09,72.95,17.9,25.71,93947.11,0.64,7378.65,0.25,0.01,13.15
2024-04-01,11:20:01.178931,269.94,16.27,-32784.72,601.29,72.9,17.93,25.73,94252.77,0.61,7382.82,0.24,0.01,12.9
2024-04-01,11:20:05.270643,270.85,16.27,-32834.18,602.17,72.87,17.93,25.76,94512.91,0.58,7386.83,0.24,0.01,12.75
2024-04-01,11:20:09.376337,271.76,16.27,-32883.46,603.98,72.86,17.94,25.77,94903.88,0.55,7391.01,0.24,0.01,12.8
2024-04-01,11:20:13.485470,272.67,16.27,-32932.47,606.49,72.81,17.94,25.72,95202.59,0.53,7395.01,0.24,0.01,12.7
2024-04-01,11:20:17.574626,273.57,16.27,-32980.9,608.59,72.78,17.96,25.81,95559.93,0.5,7399.18,0.24,0.01,12.55
2024-04-01,11:20:21.667962,274.48,16.27,-33029.8,609.45,72.78,17.97,25.83,95807.47,0.47,7403.19,0.23,0.01,12.4
2024-04-01,11:20:25.759815,275.39,16.27,-33078.37,610.91,72.75,17.97,25.83,96167.2,0.44,7407.36,0.23,0.01,12.4
2024-04-01,11:20:29.865251,276.26,16.27,-33124.85,613.82,72.71,17.99,25.76,96402.99,0.42,7411.54,0.23,0.01,12.15
2024-04-01,11:20:33.970475,277.1,16.27,-33169.81,616.01,72.7,17.97,25.86,96641.97,0.4,7415.55,0.23,0.01,12.0
2024-04-01,11:20:38.062471,277.9,16.27,-33212.25,616.01,72.72,17.99,25.88,96916.3,0.38,7419.72,0.23,0.01,12.0
2024-04-01,11:20:42.167879,278.7,16.28,-33254.36,616.92,72.81,17.99,25.89,97174.86,0.35,7423.73,0.22,0.01,11.85
2024-04-01,11:20:46.258718,279.44,16.28,-33293.68,619.24,72.94,18.0,25.89,97450.49,0.33,7427.9,0.22,0.01,11.65
2024-04-01,11:20:50.368142,280.23,16.28,-33335.34,622.09,72.97,18.0,25.89,97732.81,0.3,7431.91,0.22,0.01,11.65
2024-04-01,11:20:54.477335,281.05,16.28,-33378.7,623.52,73.08,18.0,25.92,98019.59,0.28,7436.08,0.21,0.01,11.4
2024-04-01,11:20:58.569406,281.84,16.28,-33420.23,624.91,73.18,18.01,25.93,98265.84,0.26,7440.26,0.21,0.01,11.2
2024-04-01,11:21:02.678934,282.62,16.28,-33461.1,626.19,73.29,18.01,25.95,98559.61,0.23,7444.27,0.21,0.01,11.25
2024-04-01,11:21:06.770975,283.41,16.28,-33502.17,628.03,73.39,18.04,25.96,98832.84,0.21,7448.44,0.21,0.01,11.1
2024-04-01,11:21:10.878743,284.23,16.28,-33545.31,629.54,73.52,18.04,25.98,99122.47,0.19,7452.45,0.21,0.01,10.95
2024-04-01,11:21:14.987930,285.06,16.28,-33588.41,629.69,73.63,18.04,25.99,99438.8,0.16,7456.62,0.21,0.01,10.95
2024-04-01,11:21:19.078568,285.91,16.28,-33632.39,631.39,73.68,18.04,26.0,99721.02,0.13,7460.63,0.2,0.01,10.7
2024-04-01,11:21:23.171060,286.73,16.29,-33675.07,632.35,73.69,18.07,26.02,99976.55,0.11,7464.8,0.2,0.01,10.45
2024-04-01,11:21:28.264017,287.71,16.29,-33725.84,633.04,73.7,18.07,26.03,100286.05,0.09,7469.93,0.19,0.01,10.2
2024-04-01,11:21:32.355483,288.48,16.29,-33765.14,632.97,73.71,18.08,26.06,100548.83,0.06,7473.94,0.19,0.01,10.2
2024-04-01,11:21:36.445918,289.22,16.29,-33803.6,633.23,73.68,18.07,26.07,100815.35,0.04,7478.1,0.19,0.01,10.05
2024-04-01,11:21:40.534468,290.02,16.29,-33844.31,635.23,73.73,18.07,26.09,101057.92,0.02,7482.11,0.19,0.01,10.0
2024-04-01,11:21:44.626214,290.74,16.29,-33881.11,636.36,73.64,18.1,26.08,101341.24,-0.0,7486.27,0.19,0.01,10.0
2024-04-01,11:21:48.717466,291.5,16.29,-33919.98,637.99,73.65,18.13,26.11,101639.61,-0.03,7490.28,0.18,0.01,9.65
2024-04-01,11:21:52.808038,292.31,16.29,-33961.68,639.12,73.71,18.1,26.13,101953.18,-0.05,7494.45,0.18,0.01,9.55
2024-04-01,11:21:56.898483,293.7,16.29,-34032.37,640.0,73.83,18.06,26.06,102021.34,-0.06,7498.45,0.19,0.01,10.1
2024-04-01,11:22:00.989014,294.09,16.29,-34051.9,641.74,79.6,17.96,26.12,102045.57,-0.06,7502.62,0.19,0.01,9.95
2024-04-01,11:22:05.079531,294.45,16.3,-34070.43,643.93,84.3,17.96,26.18,102041.0,-0.06,7506.63,0.18,0.01,9.7
2024-04-01,11:22:09.170049,294.68,16.3,-34081.89,645.82,87.09,17.9,26.25,102033.6,-0.06,7510.8,0.18,0.01,9.7
2024-04-01,11:22:13.260681,294.85,16.3,-34090.51,648.18,88.83,17.92,26.31,102043.4,-0.06,7514.81,0.18,0.01,9.6
2024-04-01,11:22:17.351636,294.98,16.3,-34096.89,650.94,89.9,17.92,26.38,102031.73,-0.06,7518.97,0.18,0.01,9.45
2024-04-01,11:22:21.446155,295.09,16.3,-34102.64,655.52,90.61,17.93,26.45,102037.66,-0.06,7522.98,0.18,0.01,9.5
2024-04-01,11:22:25.537996,295.16,16.31,-34106.13,673.53,91.1,17.96,26.51,102037.65,-0.06,7527.15,0.18,0.01,9.35
2024-04-01,11:22:29.630081,295.21,16.31,-34108.53,701.2,91.48,17.92,26.56,102045.92,-0.06,7531.16,0.17,0.01,9.05
2024-04-01,11:22:33.739463,295.25,16.32,-34110.49,756.59,91.76,17.94,26.63,102049.07,-0.06,7535.34,0.17,0.01,8.85
2024-04-01,11:22:37.831260,295.26,16.32,-34111.08,787.31,91.97,17.93,26.71,102045.52,-0.06,7539.34,0.17,0.01,8.85
2024-04-01,11:22:41.923323,295.28,16.32,-34112.36,810.12,92.18,17.94,26.77,102044.52,-0.05,7543.52,0.16,0.01,8.7
2024-04-01,11:22:46.032351,295.29,16.33,-34112.81,818.72,92.33,17.94,26.84,102046.37,-0.06,7547.69,0.16,0.01,8.65
2024-04-01,11:22:50.124287,295.3,16.33,-34112.99,836.61,92.44,17.94,26.88,102044.81,-0.06,7551.69,0.16,0.01,8.65
2024-04-01,11:22:54.233264,295.29,16.33,-34112.67,857.23,92.57,17.96,26.94,102040.28,-0.06,7555.87,0.16,0.01,8.55
2024-04-01,11:22:58.324909,295.3,16.33,-34113.3,906.99,92.71,17.99,27.0,102043.38,-0.06,7559.88,0.16,0.01,8.4
2024-04-01,11:23:02.416807,295.3,16.33,-34113.41,950.38,92.75,17.97,27.04,102045.95,-0.06,7564.05,0.16,0.01,8.4
2024-04-01,11:23:06.525726,295.3,16.34,-34113.42,979.67,92.85,17.97,27.1,102045.53,-0.06,7568.06,0.15,0.01,8.15
2024-04-01,11:23:10.617615,295.32,16.34,-34114.04,1005.27,92.91,17.99,27.15,102045.64,-0.06,7572.23,0.15,0.01,7.95
2024-04-01,11:23:14.726821,295.31,16.34,-34113.78,1033.09,92.98,17.96,27.21,102042.13,-0.06,7576.24,0.15,0.01,7.95
2024-04-01,11:23:18.818502,295.3,16.34,-34113.36,1059.21,93.05,18.0,27.26,101996.33,-0.06,7580.41,0.15,0.01,7.85
2024-04-01,11:23:22.910598,295.31,16.34,-34113.59,1088.09,93.09,17.99,27.31,102049.23,-0.06,7584.58,0.15,0.01,7.8
2024-04-01,11:23:27.019185,295.31,16.35,-34113.58,1110.77,93.14,18.01,27.36,102062.39,-0.06,7588.59,0.15,0.01,7.8
2024-04-01,11:23:31.116602,295.31,16.35,-34113.75,1136.12,93.2,18.0,27.29,102040.79,-0.06,7592.76,0.15,0.01,7.75
2024-04-01,11:23:35.223442,295.32,16.35,-34114.15,1146.17,93.26,18.01,27.46,102036.61,-0.06,7596.77,0.14,0.01,7.6
2024-04-01,11:23:39.315119,295.31,16.36,-34113.72,1167.9,93.29,18.01,27.14,102042.76,-0.06,7600.94,0.14,0.01,7.6
2024-04-01,11:23:43.404913,295.32,16.36,-34114.33,1178.9,93.34,18.0,27.47,102051.97,-0.06,7604.95,0.14,0.01,7.35
2024-04-01,11:23:47.514101,295.31,16.36,-34113.72,1193.77,93.38,18.03,27.6,102045.02,-0.06,7609.12,0.14,0.01,7.15
2024-04-01,11:23:51.606252,295.32,16.36,-34114.21,1217.97,93.41,18.03,27.62,102039.99,-0.06,7613.13,0.13,0.01,6.95
2024-04-01,11:23:55.715507,295.32,16.37,-34114.11,1252.59,93.42,18.03,27.67,102044.2,-0.06,7617.31,0.13,0.01,6.95
2024-04-01,11:23:59.807354,295.31,16.37,-34113.7,1273.75,93.45,18.04,27.71,102045.42,-0.06,7621.31,0.13,0.01,6.8
2024-04-01,11:24:03.898169,295.32,16.37,-34114.39,1291.47,93.49,18.06,27.75,102054.09,-0.06,7625.49,0.12,0.01,6.6
2024-04-01,11:24:08.007742,295.32,16.37,-34114.24,1299.02,93.53,18.06,27.78,102051.72,-0.06,7629.66,0.12,0.01,6.6
2024-04-01,11:24:12.100176,295.32,16.37,-34114.41,1308.02,93.5,18.06,27.81,102041.68,-0.06,7633.67,0.12,0.01,6.5
2024-04-01,11:24:16.209340,295.34,16.38,-34114.97,1318.24,93.54,18.06,27.86,102043.56,-0.06,7637.84,0.12,0.01,6.5
2024-04-01,11:24:20.301204,295.33,16.38,-34114.91,1323.7,93.56,18.06,27.89,102036.35,-0.06,7641.85,0.12,0.01,6.5
2024-04-01,11:24:24.391338,295.33,16.38,-34114.57,1328.63,93.55,18.06,27.92,102045.97,-0.06,7646.02,0.12,0.01,6.45
2024-04-01,11:24:28.500630,295.33,16.39,-34114.94,1336.69,93.61,18.07,27.96,102041.88,-0.06,7650.03,0.12,0.01,6.4
2024-04-01,11:24:32.592670,295.33,16.39,-34114.67,1345.27,93.64,18.1,28.0,102043.0,-0.06,7654.2,0.12,0.01,6.4
2024-04-01,11:24:36.701837,295.34,16.39,-34115.02,1353.51,93.64,18.08,28.03,102046.43,-0.06,7658.21,0.12,0.01,6.3
2024-04-01,11:24:40.793580,295.35,16.4,-34115.52,1363.44,93.63,18.1,28.07,102041.36,-0.06,7662.38,0.12,0.01,6.2
2024-04-01,11:24:44.885476,295.35,16.4,-34115.58,1372.02,93.64,18.08,28.11,102049.41,-0.06,7666.39,0.12,0.01,6.2
2024-04-01,11:24:48.994463,295.33,16.4,-34114.93,1382.1,93.68,18.1,28.14,102048.59,-0.06,7670.56,0.12,0.01,6.15
2024-04-01,11:24:53.085798,295.34,16.4,-34115.38,1395.71,93.7,18.11,28.16,102045.23,-0.06,7674.73,0.12,0.01,6.15
2024-04-01,11:24:57.194470,295.34,16.4,-34114.99,1400.97,93.67,18.11,28.2,102050.36,-0.06,7678.75,0.12,0.01,6.15
2024-04-01,11:25:01.286190,295.34,16.41,-34115.15,1408.99,93.72,18.13,28.22,102046.47,-0.06,7682.91,0.12,0.01,6.1
2024-04-01,11:25:05.378070,295.35,16.41,-34115.61,1415.4,93.7,18.11,28.25,102045.57,-0.06,7686.93,0.11,0.01,6.05
2024-04-01,11:25:09.487271,295.35,16.41,-34115.67,1425.19,93.72,18.11,28.28,102042.95,-0.06,7691.1,0.11,0.01,5.95
2024-04-01,11:25:14.578952,295.35,16.42,-34115.85,1439.4,93.71,18.13,28.32,102043.82,-0.06,7696.07,0.11,0.01,5.95
2024-04-01,11:25:18.669390,295.34,16.42,-34115.42,1455.31,93.74,18.14,28.34,102044.18,-0.06,7700.24,0.11,0.01,5.75
2024-04-01,11:25:22.761366,295.35,16.42,-34115.75,1473.81,93.75,18.14,28.37,102045.28,-0.06,7704.4,0.11,0.01,5.6
2024-04-01,11:25:26.869266,295.35,16.42,-34115.5,1494.52,93.75,18.16,28.4,102054.81,-0.06,7708.42,0.11,0.01,5.6
2024-04-01,11:25:30.978309,295.36,16.42,-34116.28,1507.95,93.75,18.16,28.43,102053.67,-0.06,7712.59,0.1,0.01,5.5
2024-04-01,11:25:35.070270,295.36,16.43,-34116.02,1515.44,93.79,18.18,28.47,102046.85,-0.06,7716.6,0.1,0.01,5.45
2024-04-01,11:25:39.179301,295.37,16.43,-34116.69,1524.34,93.8,18.17,28.48,102051.91,-0.06,7720.77,0.1,0.01,5.45
2024-04-01,11:25:43.271233,295.37,16.43,-34116.62,1526.01,93.77,18.16,28.51,102046.51,-0.06,7724.78,0.1,0.01,5.4
2024-04-01,11:25:47.380388,295.36,16.43,-34116.42,1533.23,93.8,18.18,28.52,102045.37,-0.06,7728.95,0.1,0.01,5.3
2024-04-01,11:25:51.489433,295.37,16.44,-34116.62,1534.25,93.8,18.18,28.56,102056.67,-0.06,7733.12,0.1,0.01,5.3
2024-04-01,11:25:55.581342,295.36,16.44,-34116.3,1532.27,93.8,18.18,28.59,102042.03,-0.06,7737.13,0.1,0.01,5.3
2024-04-01,11:25:59.690476,295.37,16.45,-34116.56,1532.62,93.78,18.18,28.63,102048.63,-0.06,7741.3,0.1,0.01,5.25
2024-04-01,11:26:03.782496,295.38,16.44,-34117.04,1535.83,93.82,18.21,28.65,102047.42,-0.06,7745.31,0.1,0.01,5.2
2024-04-01,11:26:07.891910,295.38,16.45,-34117.0,1540.96,93.84,18.21,28.55,102046.78,-0.06,7749.48,0.1,0.01,5.25
2024-04-01,11:26:11.997521,295.37,16.46,-34116.89,1546.95,93.79,18.23,28.6,102045.86,-0.06,7753.49,0.1,0.01,5.25
2024-04-01,11:26:16.089431,295.38,16.45,-34117.08,1550.4,93.84,18.21,28.71,102049.41,-0.06,7757.67,0.1,0.01,5.05
2024-04-01,11:26:20.198632,295.38,16.46,-34117.22,1553.88,93.84,18.24,28.73,102044.98,-0.06,7761.68,0.1,0.01,5.05
2024-04-01,11:26:24.290622,295.37,16.46,-34116.82,1559.63,93.85,18.24,28.75,102045.54,-0.06,7765.85,0.09,0.01,5.0
2024-04-01,11:26:28.400178,295.38,16.46,-34117.43,1559.92,93.82,18.27,28.78,102049.61,-0.06,7770.03,0.09,0.01,4.9
2024-04-01,11:26:32.509281,295.39,16.47,-34117.66,1562.71,93.85,18.27,28.81,102045.41,-0.06,7774.03,0.09,0.01,4.9
2024-04-01,11:26:36.601287,295.38,16.47,-34117.24,1564.86,93.82,18.27,28.82,102052.69,-0.06,7778.21,0.09,0.01,4.75
2024-04-01,11:26:40.710470,295.39,16.48,-34117.74,1565.9,93.83,18.25,28.85,102046.06,-0.06,7782.22,0.09,0.01,4.7
2024-04-01,11:26:44.802591,295.4,16.48,-34118.04,1569.05,93.84,18.27,28.88,102052.6,-0.06,7786.39,0.09,0.01,4.7
2024-04-01,11:26:48.912056,295.41,16.48,-34118.53,1572.33,93.86,18.27,28.89,102049.89,-0.06,7790.4,0.09,0.01,4.65
2024-04-01,11:26:53.021249,295.4,16.48,-34118.15,1574.19,93.82,18.27,28.92,102056.7,-0.06,7794.57,0.09,0.01,4.55
2024-04-01,11:26:57.113350,295.4,16.49,-34118.15,1577.66,93.84,18.3,28.95,102052.77,-0.06,7798.74,0.09,0.01,4.55
2024-04-01,11:27:01.222735,295.4,16.49,-34118.16,1578.28,93.82,18.25,28.97,102054.82,-0.06,7802.75,0.08,0.01,4.45
2024-04-01,11:27:05.314723,295.4,16.49,-34118.48,1580.04,93.85,18.28,29.0,102059.11,-0.06,7806.92,0.08,0.01,4.45
2024-04-01,11:27:09.423865,295.4,16.5,-34118.07,1582.45,93.85,18.31,29.01,102056.68,-0.06,7810.94,0.08,0.01,4.45
2024-04-01,11:27:13.532812,295.41,16.5,-34118.62,1584.9,93.86,18.28,29.05,102088.6,-0.06,7815.1,0.08,0.01,4.1
2024-04-01,11:27:17.624782,295.41,16.5,-34118.82,1588.03,93.84,18.28,29.06,102079.21,-0.06,7819.12,0.08,0.01,4.1
2024-04-01,11:27:21.721980,295.41,16.51,-34118.9,1590.3,93.88,18.31,29.08,102059.83,-0.06,7823.29,0.08,0.01,4.05
2024-04-01,11:27:25.813929,295.41,16.51,-34118.89,1592.84,93.89,18.32,29.1,102074.1,-0.06,7827.3,0.08,0.01,4.05
2024-04-01,11:27:29.923250,295.42,16.51,-34119.39,1596.12,93.88,18.32,29.13,102051.41,-0.06,7831.47,0.07,0.01,3.95
2024-04-01,11:27:34.032332,295.4,16.51,-34118.4,1598.57,93.86,18.32,29.14,102056.99,-0.06,7835.64,0.07,0.01,3.95
2024-04-01,11:27:38.124270,295.42,16.52,-34119.09,1602.28,93.86,18.35,29.17,102061.27,-0.06,7839.65,0.07,0.01,3.95
2024-04-01,11:27:42.232739,295.41,16.52,-34118.97,1606.07,93.86,18.35,29.18,102046.6,-0.06,7843.83,0.07,0.01,3.9
2024-04-01,11:27:46.323420,295.42,16.52,-34119.4,1610.4,93.89,18.35,29.21,102050.64,-0.06,7847.83,0.07,0.01,3.75
2024-04-01,11:27:50.432711,295.43,16.53,-34119.54,1614.8,93.89,18.35,29.23,102057.16,-0.06,7852.01,0.07,0.01,3.75
2024-04-01,11:27:54.541912,295.41,16.53,-34118.98,1617.67,93.85,18.35,29.25,102052.47,-0.06,7856.01,0.07,0.01,3.65
2024-04-01,11:27:58.633952,295.41,16.53,-34118.85,1622.48,93.87,18.37,29.28,102049.75,-0.06,7860.19,0.07,0.01,3.5
2024-04-01,11:28:02.749195,295.42,16.54,-34119.5,1624.91,93.87,18.38,29.3,102053.52,-0.06,7864.36,0.07,0.01,3.5
2024-04-01,11:28:06.841245,295.42,16.55,-34119.33,1627.24,93.84,18.37,29.32,102059.8,-0.06,7868.37,0.07,0.01,3.45
2024-04-01,11:28:10.950783,295.42,16.55,-34119.16,1631.39,93.87,18.37,29.33,102045.39,-0.06,7872.54,0.07,0.01,3.45
2024-04-01,11:28:15.060000,295.43,16.55,-34119.77,1632.26,93.86,18.38,29.35,102054.39,-0.06,7876.55,0.07,0.01,3.45
2024-04-01,11:28:19.151933,295.43,16.56,-34119.66,1632.0,93.87,18.41,29.38,102044.7,-0.06,7880.72,0.06,0.01,3.4
2024-04-01,11:28:23.243791,295.43,16.56,-34119.88,1634.41,93.87,18.4,29.4,102049.45,-0.06,7884.73,0.06,0.01,3.4
2024-04-01,11:28:27.335640,295.42,16.56,-34119.5,1637.1,93.84,18.4,29.41,102044.01,-0.06,7888.9,0.06,0.01,3.4
2024-04-01,11:28:31.427447,295.44,16.57,-34120.13,1640.7,93.89,18.4,29.44,102053.27,-0.06,7892.9,0.06,0.01,3.2
2024-04-01,11:28:35.519288,295.43,16.57,-34119.96,1642.45,93.87,18.4,29.46,102052.31,-0.06,7897.07,0.06,0.01,3.15
2024-04-01,11:28:39.614872,295.44,16.57,-34120.32,1644.55,93.9,18.44,29.48,102049.61,-0.06,7901.08,0.06,0.01,3.15
2024-04-01,11:28:43.707040,295.44,16.57,-34120.12,1645.74,93.87,18.44,29.52,102054.87,-0.06,7905.24,0.06,0.01,3.15
2024-04-01,11:28:47.798904,295.45,16.58,-34120.67,1647.24,93.83,18.44,29.53,102051.39,-0.06,7909.41,0.06,0.01,3.15
2024-04-01,11:28:51.890716,295.44,16.58,-34120.25,1650.08,93.86,18.43,29.55,102056.67,-0.06,7913.42,0.06,0.01,3.0
